player_name,final_elo,role
Markus Bailey,784.9675027080721,Rusher
Troy Dye,747.9948472736064,Rusher
Kyle Peko,935.5084677608701,Rusher
Jeffery Simmons,881.7505078406731,Rusher
Denico Autry,868.8288737083,Rusher
Harold Landry III,796.7832963728048,Rusher
Rodger Saffold,1072.6849064143953,Blocker
Nate Davis,1073.6540048715015,Blocker
Taylor Lewan,1037.8953048865437,Blocker
Ben Jones,1108.9533028498433,Blocker
David Quessenberry,1101.0936968644792,Blocker
Kevin Strong,773.3595746792057,Rusher
Larrell Murchison,897.7236565372737,Rusher
Bud Dupree,739.8555175739914,Rusher
Aaron Brewer,1088.4113994314298,Blocker
Da'Shawn Hand,803.8082015331107,Rusher
Myron Cunningham,1081.5276692528234,Blocker
"David Long, Jr.",826.269962750806,Rusher
Carlos Basham Jr.,772.5468527321189,Rusher
Aaron James Klein,752.4005715558744,Rusher
Brian Allen,1027.4010103696005,Blocker
Colton Mckivitz,1040.2020616469522,Blocker
Travin Howard,743.7944605367637,Rusher
Dre Greenlaw,735.1665589913573,Rusher
Troy Reeder,769.1093370700365,Rusher
Justin Hollins,798.7864286880779,Rusher
Josh Wells,1107.7788603067563,Blocker
Grant Stuard,745.0516043421505,Rusher
Darryl Johnson,735.02758607156,Rusher
Deonte Brown,1132.1012764886566,Blocker
Kevin Minter,742.4795830708246,Rusher
Devon Kennard,717.6442825097213,Rusher
Brennan Scarlett,830.6683300839256,Rusher
John Jenkins,766.432217756502,Rusher
Elandon Roberts,759.9614093035774,Rusher
Ryan Ramczyk,1094.8080814971092,Blocker
Erik McCoy,1104.1946847399188,Blocker
Malcolm Roach,894.572110047771,Rusher
Kaden Elliss,721.8893948176465,Rusher
Tanner Vallejo,736.6002107209054,Rusher
Naquan Jones,811.9062461341395,Rusher
Zach Kerr,826.0989537336925,Rusher
Tyler Shelvin,762.7914018685983,Rusher
Ola Adeniyi,773.3183974947455,Rusher
Zach Cunningham,814.2816894820389,Rusher
Jayon Brown,744.4161915752528,Rusher
Josh Tupou,852.3827188376621,Rusher
Nick Dzubnar,724.7422859873359,Rusher
Za'Darius Smith,818.0456040962478,Rusher
Nick Leverett,1147.1241674174312,Blocker
Darious Williams,748.9964497480015,Rusher
Efe Obada,869.6747388832184,Rusher
Wyatt Ray,766.7069101371872,Rusher
Jackson Carman,1093.0239011484541,Blocker
D'Ante Smith,1085.1172927355735,Blocker
Trey Flowers,774.3289106077832,Rusher
Frank Ragnow,1041.4526943279525,Blocker
Romeo Okwara,849.0145212507812,Rusher
A.J. Cann,1009.6007221546937,Blocker
Marcus Cannon,958.952590398527,Blocker
Lerentee Mccray,742.0037262852629,Rusher
Oday Aboushi,1098.0841534700967,Blocker
Chase Young,761.7880027882841,Rusher
Bryan Bulaga,1074.8786409821407,Blocker
Chase Roullier,1095.6603930886329,Blocker
Jonathan Bostic,752.570530645966,Rusher
Eric Banks,736.282354123143,Rusher
Wes Schweitzer,1032.4223023589004,Blocker
Julie'N Davenport,1047.4900480164802,Blocker
Tyquan Lewis,825.501568071784,Rusher
Ben Banogu,762.1520379321653,Rusher
Daviyon Nixon,815.5727812005729,Rusher
Mekhi Becton,1120.1206113611495,Blocker
Matt Paradis,1054.505401228165,Blocker
Del'Shawn Phillips,746.6948821646782,Rusher
Hamsah Nasirildeen,746.9114126101761,Rusher
Jamien Sherwood,756.4900453055036,Rusher
Xavier Su'A-Filo,1094.2076277269364,Blocker
Danielle Hunter,851.4031881269071,Rusher
Riley Reiff,1007.7993378957698,Blocker
Rashod Hill,1091.001355684886,Blocker
Everson Griffen,812.7455198984487,Rusher
Jordan Evans,744.0068972334622,Rusher
Darius Hodges,779.8555342242282,Rusher
Blake Lynch,749.8335245132043,Rusher
Teair Tart,769.5598205570991,Rusher
Justin Murray,1113.0584816868316,Blocker
Kendall Lamm,1119.2324203362691,Blocker
Brian Winters,1139.4049056832666,Blocker
Kylie Fitts,746.4025437572179,Rusher
Derick Roberson,771.2262994410635,Rusher
Kevin Dotson,1164.096156246124,Blocker
Justin Zimmer,817.5550617408327,Rusher
Jon Feliciano,1023.1964836261467,Blocker
Tyson Alualu,797.77241701962,Rusher
Isaiah Buggs,794.9067673057107,Rusher
Brandon Brooks,1112.36417056216,Blocker
Isaac Seumalo,1060.2421720041962,Blocker
Brandon Graham,804.8950253098093,Rusher
John Cominsky,782.6222997714347,Rusher
Wyatt Teller,1077.5864162160644,Blocker
J.C. Tretter,1060.4276143467946,Blocker
Jack Conklin,1090.0210481994804,Blocker
Jedrick Wills Jr.,1063.4137311790794,Blocker
Joel Bitonio,1063.7539826592251,Blocker
Malik Jackson,775.2896635793439,Rusher
Takkarist Mckinley,778.5337098686857,Rusher
Lucas Niang,1024.5895790052023,Blocker
Myles Garrett,854.6411373301537,Rusher
Jadeveon Clowney,791.9924996795854,Rusher
Chris Hubbard,1102.5146715981468,Blocker
Khalen Saunders,851.390458778961,Rusher
Andrew Billings,804.1257534396752,Rusher
Jordan Elliott,779.3110515065579,Rusher
Joe Jackson,724.4035372915586,Rusher
Joshua Kaindoh,837.5331308920129,Rusher
Malik Mcdowell,876.5153176192633,Rusher
Mike Remmers,1004.3877364597943,Blocker
Sione Takitaki,773.13346357024,Rusher
Anthony Walker Jr.,715.3588322577798,Rusher
Jeremiah Owusu-Koramoah,824.1840783288894,Rusher
Malcolm Smith,762.7469052688687,Rusher
Tanoh Kpassagnon,849.6211325207522,Rusher
Andrus Peat,1062.6822255340649,Blocker
Terron Armstead,1021.893887755069,Blocker
Kingsley Keke,810.9619786610228,Rusher
Zack Baun,771.6737163040966,Rusher
Chauncey Rivers,789.0734275123677,Rusher
Andrew Dowell,745.0381552427018,Rusher
Nick Gates,1060.4493414662516,Blocker
Graham Glasgow,1056.575448446291,Blocker
Blake Martinez,731.4934947484167,Rusher
Shane Lemieux,1104.628747994741,Blocker
Josey Jewell,746.3345112256999,Rusher
Alexander Johnson,791.2535503260636,Rusher
Solomon Kindley,1040.481229446175,Blocker
Sam Eguavoen,792.7870409635425,Rusher
Yasir Durant,1124.2967279536967,Blocker
Henry Anderson,802.6433491073562,Rusher
Brandon Williams,788.3627796640726,Rusher
Justin Madubuike,829.5628676595074,Rusher
Jermaine Eluemunor,1075.606742041573,Blocker
Calais Campbell,801.3981634226822,Rusher
Bradley Bozeman,1093.4782250375426,Blocker
Ben Powers,1079.9025453552895,Blocker
Ronnie Stanley,1111.7269718299137,Blocker
Alejandro Villanueva,1126.8036823741597,Blocker
Justin Houston,791.5229512486621,Rusher
Odafe Oweh,818.6845509015683,Rusher
Malik Harrison,731.9451843597185,Rusher
Pernell Mcphee,802.9660795696874,Rusher
Kevin Zeitler,1142.996319814833,Blocker
Denzelle Good,1118.4110191343989,Blocker
Broderick Washington,870.7699748038624,Rusher
Jaylon Ferguson,691.4417554872209,Rusher
Gerald McCoy,798.6462875313807,Rusher
Tyre Phillips,1057.8404972176797,Blocker
Justin Ellis,781.5154753060831,Rusher
Tyus Bowser,788.9296157555178,Rusher
Chris Board,732.2379805961895,Rusher
Patrick Queen,825.7138451711688,Rusher
Patrick Mekari,1048.1700426338507,Blocker
K.J. Wright,740.9008188799138,Rusher
Justin Strnad,770.4468174254358,Rusher
Marcell Harris,736.8664305209362,Rusher
Terrell Lewis,803.408579752215,Rusher
Justin Lawler,744.53169699463206,Rusher
B.J. Finney,1070.5514415390219,Blocker
Akeem Davis-Gaither,753.7431384173841,Rusher
Christian Jones,762.5711406225078,Rusher
Jc Tretter,1139.024977325305,Blocker
Blake Hance,1006.0076641423146,Blocker
Payton Turner,830.2830843525907,Rusher
Brent Urban,830.4340910024346,Rusher
Quinton Bohanna,812.5120684620429,Rusher
Bradlee Anae,762.8614782351409,Rusher
Azur Kamara,749.4742349686666,Rusher
Ben Cleveland,1113.8385514320062,Blocker
Trystan Colon,1131.025387577017,Blocker
Joe Thomas,746.5111423415585,Rusher
Chris Reed,999.3969661831304,Blocker
Antwaun Woods,735.0928258785895,Rusher
Ty Sambrailo,1082.3919763267404,Blocker
Woodrow Hamilton,781.2433705607966,Rusher
Rashad Weaver,739.679728490018,Rusher
Elijah Lee,746.9306652926903,Rusher
Mack Wilson Sr.,742.0397426400332,Rusher
Kristian Welch,764.350566533056,Rusher
Reginald Mckenzie,775.6493839413786,Rusher
Daelin Hayes,744.8149969595645,Rusher
Josh Bynes,759.5943062505567,Rusher
Pete Werner,773.7691669978327,Rusher
Jake Zimmer,778.9663229469788,Rusher
Amani Bledsoe,799.078347784242,Rusher
Sharif Finch,744.118033685262,Rusher
Jack Driscoll,1008.1993492175266,Blocker
Dorian O'Daniel,744.7024442290863,Rusher
Austin Faoliu,766.7592859977135,Rusher
Justin Hamilton,811.9733276035834,Rusher
Julian Stanford,738.8561989589055,Rusher
James Hudson III,976.7483472879984,Blocker
Greg Mancz,1081.6975221823238,Blocker
Danny Pinter,1049.3085445327358,Blocker
Cedric Ogbuehi,1104.165572157655,Blocker
Jaylon Moore,1164.3467640536765,Blocker
Jake Brendel,1125.9313126206969,Blocker
Jack Heflin,772.1162934123779,Rusher
Andre Smith,1110.5613541235844,Blocker
Caraun Reid,755.840068175373,Rusher
Corey Levin,1123.1811104692047,Blocker
Joseph Jones,740.8214530155377,Rusher
Jordan Phillips,740.9939960607063,Rusher
Jonathan Ledbetter,743.3492322875418,Rusher
Sheldon Day,819.5250440057197,Rusher
Amen Ogbongbemiga,746.0385363141311,Rusher
Bobby Hart,1055.0774029812999,Blocker
Dillon Radunz,976.7947894851471,Blocker
Ladarius Hamilton,799.6234023453892,Rusher
Tyler Larsen,1120.6639320659647,Blocker
Austin Reiter,1022.3127787572655,Blocker
David Sharpe,1058.6749389297297,Blocker
Joe Walker,735.2881794420045,Rusher
Lachavious Simmons,1126.0218514240826,Blocker
Alex Bars,1136.7966980653437,Blocker
Josiah Bronson,714.5820845676272,Rusher
Jabari Zuniga,845.8568543021868,Rusher
Monty Rice,774.7508221403093,Rusher
Eli Ankou,798.6164913162904,Rusher
Joseph Noteboom,1036.4192689595056,Blocker
Aj Jackson,1095.6490753961689,Blocker
Ifeadi Odenigbo,788.3246948478587,Rusher
Davion Taylor,744.6958603011611,Rusher
Calvin Anderson,987.5262550632408,Blocker
Ty Nsekhe,1135.5009238572643,Blocker
Benardrick Mckinney,759.0873282056798,Rusher
Cam Brown,773.8880554296509,Rusher
Kahlil Mckenzie,748.4320102707366,Rusher
Trey Hill,983.2102144069939,Blocker
Senio Kelemete,1065.4101403488837,Blocker
Tommy Togiai,770.4309781642006,Rusher
Porter Gustin,750.7909876992394,Rusher
Isaiah Mack,747.9919286372382,Rusher
Michael Dunn,1076.2361947869438,Blocker
Anthony Levine Sr.,745.9335713279431,Rusher
Noah Spence,777.011400766301,Rusher
Jaryd Jones-Smith,1127.1734842754597,Blocker
Nick Harris,1119.1177822888317,Blocker
Jacob Phillips,734.7861224053001,Rusher
Wyatt Raymond,767.2367313387678,Rusher
Keaton Sutherland,1101.5928815263392,Blocker
Renell Wren,723.0728570121149,Rusher
Curtis Weaver,743.6248613243282,Rusher
Austin Calitro,748.1031958891213,Rusher
Jake Hanson,1127.9219390896255,Blocker
Hamilcar Rashed Jr.,754.2514387378283,Rusher
Tyrel Dodson,746.9295898926462,Rusher
Marcus Henry,1126.9539781020999,Blocker
Joshua Miles,1108.4370378206602,Blocker
Curtis Robinson,761.1758361426583,Rusher
Landon Young,1136.68959576192,Blocker
Derek Rivers,758.4576093345776,Rusher
Dylan Cole,784.3469447614423,Rusher
Phil Hoskins,749.2443183291546,Rusher
Cameron Tom,1125.9883834080572,Blocker
Vince Biegel,767.4321932636251,Rusher
Zach Banner,1126.0610794434615,Blocker
Emmanuel Ellerbee,747.8592574803077,Rusher
Quinn Bailey,1072.8305335393734,Blocker
Brandin Bryant,788.0067450438331,Rusher
Jamil Douglas,1127.2591928392987,Blocker
Delontae Scott,759.4124386883751,Rusher
Daniel Archibong,742.9309971563094,Rusher
Jordan Simmons,1102.3985750604402,Blocker
Joe Bachie,747.1796362591979,Rusher
Jackson Barton,1090.345101563171,Blocker
Nick Kwiatkoski,747.258827318003,Rusher
A.J. Johnson,762.9444913573574,Rusher
Danny Trevathan,742.7133739030317,Rusher
David Moa,731.7206567690002,Rusher
Clay Johnston,748.2770692409058,Rusher
Dakota Allen,742.0090730831449,Rusher
Chapelle Russell,768.0917249864341,Rusher
Khalil Davis,760.0640206523652,Rusher
Blake Cashman,746.3122863982326,Rusher
Harvey Langi,748.8398375560132,Rusher
Jashon Cornell,763.061452461124,Rusher
Kendal Vickers,786.5162751110436,Rusher
Nick Martin,1126.4776207489047,Blocker
Austin Schlottmann,1050.271682897078,Blocker
Nick Thurman,757.6310768921244,Rusher
Caleb Benenoch,1075.8543951960821,Blocker
Kyle Murphy,1128.9228229060918,Blocker
Braxton Hoyett,780.399729878231,Rusher
Tre'Vour Wallace-Simms,1103.0711863243785,Blocker
Doug Costin,738.4570485864231,Rusher
Shaquille Quarterman,747.3605462368652,Rusher
Will Fries,1132.4198472534151,Blocker
Benning Potoa'E,761.4180722835248,Rusher
Cortez Broughton,747.0563505697265,Rusher
Charles Snowden,748.0323533995894,Rusher
