game_id,play_uuid,sack_player,sack
1502140,4e75400d-31d3-47f5-bb41-4033d52d8e9b,Troy Hill,1
1502140,d79d4fd2-99c1-4976-a2dc-f3028e0e6f1a,Sam Hubbard,1
1502140,80d69d99-1395-45a0-b940-71e8ae2c2e04,Anthony Walker Jr.,1
1502141,c272e437-a9a3-450d-a345-04c8976e407b,Joey Bosa,1
1502142,6b6fa485-d705-49c9-82ac-3a1613dc4267,Mario Addison,1
1502142,c33916fa-a49e-4988-9a15-f4ac848af2ad,Taven Bryan,1
1502142,29b563be-78b9-420e-aa1e-5758863e4f6a,Josh Allen,1
1502142,549e1125-0e0e-4775-a921-5710a03f31f6,Taven Bryan,1
1502142,6d2db3ca-acac-4757-8a1a-f29adb7b6c26,A.J. Epenesa,1
1502142,ce4a5805-7197-439c-a9ac-82d7693946fa,Dawuane Smoot,1
1502143,ac91dcb7-c0e8-4c83-bba7-b056dab00c38,Nik Needham,1
1502143,6968fb6e-9f73-491d-b430-b12d9e7795a0,Roy Lopez,1
1502143,c6b28202-a88b-4ba0-bd6b-1ca4dc4432fa,Andrew Van Ginkel,1
1502143,183d0881-0097-44fa-955d-12c5f9e2c38a,Jordan Jenkins,1
1502143,189e58fd-bd1f-4d14-b449-a6a002e16352,Emmanuel Ogbah,1
1502143,17e54ae5-91f2-4743-abc8-1a2d03ba47dc,Jordan Jenkins,1
1502143,6e9e5812-1335-4210-abc4-a8d0e876c2e4,Emmanuel Ogbah,1
1502143,e2c7a370-5df9-496f-a1e7-f26735541410,Jacob Martin,1
1502143,18eeb67e-14f1-4732-98ca-83694aedf76a,Emmanuel Ogbah,1
1502144,935b546e-662f-4ba8-84e6-5a2a093e9ed0,Odafe Oweh,1
1502144,c2bdb697-7431-4445-b1d6-01f729c8297a,Jaelan Phillips,1
1502144,a69decc9-c913-493f-a616-9b33e99b17bb,Justin Houston,1
1502144,7b597dcd-bce6-49c4-bb1d-544d29432562,Brandon Jones,1
1502144,7b58692f-738e-432a-9a2f-79db99436ac1,Elandon Roberts,1
1502144,e696d10c-82ec-4fb6-b18d-fae02451ad21,Jevon Holland,1
1502144,abcf2af4-6dfe-4c4b-8ed0-356b58ad0558,Patrick Queen,1
1502145,c38650c7-2e99-42a2-a568-42f73f7b9d34,Myles Garrett,1
1502145,b0342d35-e7ba-4f7b-aeef-4bb5c50e3442,Deatrich Wise Jr.,1
1502145,677a66e1-6d2a-4d22-9916-919b8b729913,Malik Mcdowell,1
1502145,f7efa13a-4e5f-42e4-a8e0-79d10e23fbe3,Lawrence Guy,1
1502145,ee076193-90bb-4b2b-b158-4b75e6e25102,Matthew Judon,1
1502145,7d95508d-3ce0-4459-9fb1-f33732986a18,Kyle Van Noy,1
1502145,e7782058-fb9e-48fe-bb53-9b07d4a3b08f,Tashawn Bower,1
1502146,4e724a30-2a09-48b7-b615-c1b24acd7123,Robert Quinn,1
1502146,d2e194d9-cc47-4437-82a7-8ea3de21343a,Robert Quinn,1
1502146,74f2ae05-827c-413f-b333-ef727c573305,Kindle Vildor,1
1502146,0c9c55a6-895a-473e-a9bd-d87dc2192d89,Justin Madubuike,1
1502146,65f1441c-3ed1-4c63-817e-e47fc9126c96,Eddie Goldman,1
1502146,16232a0a-9662-48fd-b413-5ea67a010aee,Trevis Gipson,1
1502146,950578f6-9ce5-4a14-8af1-13d983c6be19,Robert Quinn,1
1502147,8b4741fe-c0fe-4c21-93c2-582dd699a091,Myles Garrett,1
1502147,595d3da4-72d3-44a6-95db-18724227afda,Odafe Oweh,1
1502147,61a94f7e-32f3-4557-a0d3-b7c92d1446ff,Chuck Clark,1
1502147,72008c22-26a5-43dd-ac9d-da025ba6ec11,Jeremiah Owusu-Koramoah,1
1502147,f08b4036-3392-4186-9fb4-6a4170fd1722,Tyus Bowser,1
1502148,376cf309-04a1-41d5-9408-604262d5b2fd,Will Harris,1
1502149,3cdfdd2a-1b63-4622-ac1e-4a231c2211e9,Troy Hill,1
1502149,12b63411-4345-444d-a77d-8454a99c4c99,Myles Garrett,1
1502149,38c3a4bc-4287-4a5c-8c6f-22b118d61203,Broderick Washington,1
1502149,3fddc7b5-6d76-40d8-8898-2f3fb1d7ea97,Jadeveon Clowney,1
1502150,352e71f8-9392-482b-b9dd-8c6710acc120,De'Vondre Campbell,1
1502150,31ddf54a-30c1-43d3-98d4-06fa9591787f,Justin Houston,1
1502150,4c4a386b-6648-4753-984c-f9117088a4da,Josh Bynes,1
1502150,62849f10-3458-46c0-a9eb-391c5a0b0116,Justin Madubuike,1
1502151,c16ae3d2-b10b-4f38-990f-2faad32a9f80,Sheldon Day,1
1502152,10a499cd-eb2e-40de-8af2-b3e08945f4fc,Tony Jefferson,1
1502152,4e3152f6-de1a-4b2a-af10-6facfa38923c,Trey Hendrickson,1
1502152,08454841-a960-4b96-98d8-f194f5497e21,Isaiah Mack,1
1502152,ab6cae7f-2e66-46bc-9925-687b7adfacae,Broderick Washington,1
1502153,0eeac9cd-b213-4f1f-810b-1d7932401851,Rashan Gary,1
1502153,b84e773f-56e4-4100-b642-ac267a77d049,Rashan Gary,1
1502153,2f3dbe16-0b9c-42f3-8290-c9c22ea5161a,Preston Smith,1
1502153,8388b036-683f-4aaa-bcf4-df4d22985dea,Dean Lowry,1
1502154,6af19101-c5c2-410c-9a69-2a805ba746e8,T.J. Watt,1
1502154,66ab9d7a-58f2-41b1-9b09-f2d7c6cc0361,Jadeveon Clowney,1
1502154,66ab9d7a-58f2-41b1-9b09-f2d7c6cc0361,Sheldon Day,1
1502154,7af9f145-fcb3-4156-a19c-d3427035de0d,T.J. Watt,1
1502154,0bb00d35-aeab-4b01-8ac6-6e39e4daaa76,Cameron Heyward,1
1502154,06e46525-f732-40b9-8907-5bf3334e3a8c,Jadeveon Clowney,1
1502154,417bbba8-f79c-4990-939e-12b3eb14f4a1,Alex Highsmith,1
1502154,f21dc42b-a0ab-430b-92c5-ef723a2ff103,Derrek Tuszka,1
1502154,220f6ce9-f6eb-4706-bf0a-5f79046d31f2,T.J. Watt,1
1502154,1b0c1162-d8d9-4dfc-b3eb-12f20036a11d,Alex Highsmith,1
1502154,6811ba5d-4d7d-40ba-97e1-0b005052442c,Henry Mondeaux,1
1502155,61ed83bb-d8fd-4554-a7ff-1f6da97d3b02,Jadeveon Clowney,1
1502155,fb447727-0ed4-4df5-9e23-4e84be8f8a85,Jacob Phillips,1
1502155,c0590186-2a36-4d87-9ce0-dc1919b25f54,Jadeveon Clowney,1
1502155,51068dc3-ce4e-48d1-af7f-8143446c55fa,Wyatt Raymond,1
1502155,8369e25b-f821-4a90-b99b-d2c07930928a,Myles Garrett,1
1502156,49edbda9-4403-4290-8112-247102a07065,Denico Autry,1
1502156,b2dc05fe-b1c0-43a8-8c41-af65cedd477d,Jeffery Simmons,1
1502156,59fe6109-c587-44a0-b2ac-4faafa32087d,Jeffery Simmons,1
1502156,9458986f-11a3-461c-b94c-ae8bf593adb9,Jeffery Simmons,1
1502156,dfecb227-4a7e-44b2-ad0f-ecd4c5e789d3,Leonard Floyd,1
1502156,d8c5a792-5f39-4d54-89db-9f9d79407588,Greg Gaines,1
1502156,a0605689-ebdc-4a02-b11c-310e83894a0d,Denico Autry,1
1502156,0e471143-626b-4ede-98ef-047f5cc70709,Aaron Donald,1
1502157,7e2e0659-eb20-4ad8-ba23-dae9ac6ddfe1,Rashan Gary,1
1502157,8490cefb-5318-4a99-b533-e343ce5e7a63,Daniel Sorensen,1
1502158,160fe21a-13cf-4d8f-8025-3dc62f095d19,Markus Golden,1
1502158,bee56f5e-f53b-49c0-9587-24bff0708e00,Arik Armstead,1
1502158,7fd6b90a-f455-4898-97df-484f1711541d,Chandler Jones,1
1502158,4b810de9-fd9f-49ac-8813-0f8ee3bea978,Jordan Phillips,1
1502158,dbb19dad-40f4-467f-b72e-c82d16619a95,Markus Golden,1
1502158,e9308b8a-2f74-4fdf-84f3-c73edbb96a6b,Markus Golden,1
1502158,cabece49-3a5e-4a80-94a0-67bb875d5215,Arden Key,1
1502159,d0cd1a23-b10a-4c88-9374-66ef068aced3,Davon Hamilton,1
1502159,6f17bbe5-1ae5-4569-95f2-c5b0f77fb78b,Deforest Buckner,1
1502159,3c1bac8c-a5a9-47d9-9daa-e6aa8602ccea,Taylor Stallworth,1
1502159,29cb61c2-efd0-4f36-8515-4b7ffcc63c2d,Deforest Buckner,1
1502160,79cc2a61-3510-4dbc-a714-dd74eb43d000,Joe Schobert,1
1502160,9db03e0b-0ba6-4783-9bb0-af719c731502,Cameron Heyward,1
1502160,640982d8-75f5-49a7-822a-533f9ef24cc1,Cameron Heyward,1
1502160,2bd9297d-d407-4879-9d42-edce2b2a11d3,Terrell Edmunds,1
1502161,5dec4762-89f6-4d1a-a90c-53b76c365565,Shaq Lawson,1
1502161,61a7f0db-c60e-48b3-921c-bfd59551b393,Jarrod Wilson,1
1502161,79db5b6c-3b90-45b2-adbd-cb6605ca1b92,Efe Obada,1
1502161,fe63fa23-447e-4a9f-b853-7dc77e480a21,Efe Obada,1
1502162,a7232d0e-93f7-4cfd-9daa-fd4793da3301,Joe Tryon-Shoyinka,1
1502162,b30fad93-bdc7-4e9c-a8b1-c274ac0bbab9,Anthony Nelson,1
1502162,c4fe51dd-ac0a-412d-8888-c89e31d3529c,Devin White,1
1502162,5706bddb-9e73-4fd5-8bbb-407a09c6f352,Devin White,1
1502162,9502ea98-79ae-4690-956e-19c6d377fb4d,Vita Vea,1
1502163,e514b8e8-a40f-44e1-b786-3b41f81ba96c,Eric Kendricks,1
1502163,5562e225-7e3d-49cc-8886-30e2934e1bd3,Joey Bosa,1
1502163,1ff59fb2-6f5a-4eec-a42f-32a8d8ced698,Amen Ogbongbemiga,1
1502163,5e58ab7b-b31d-478b-aca2-47f217810485,Camryn Bynum,1
1502164,82da01da-b432-4244-86eb-8d5bf6a3d6f3,Haason Reddick,1
1502164,a732a1c4-fd92-49c2-8461-a5feb364d9a9,Shaq Thompson,1
1502164,eed62d6e-0a2f-4b26-81d5-0e689e7bb193,Morgan Fox,1
1502164,fe3bfaf1-9b9d-4dcf-a6fa-69abac1151f2,Marquis Haynes Sr.,1
1502165,67bbfb06-4a06-435e-bb62-693e1c69b322,Dre'Mont Jones,1
1502165,4909a71a-3432-4278-b598-0e935da0d4c7,Derek Barnett,1
1502165,57e9d32f-8e78-4b52-b5e7-0e8f31888def,Malik Reed,1
1502166,24d833d0-87d8-460f-b519-9caf78b093f8,Kyle Van Noy,1
1502166,c35dee5e-b5af-43c5-8cea-ba6ef132b72d,Kyle Van Noy,1
1502166,9a55845a-db6f-4a73-9843-08de02089c3a,Foyesade Oluokun,1
1502166,b301e73c-ffda-43c4-b66b-47a21715b15f,Matthew Judon,1
1502166,0c5ef6c3-5bf7-482e-9ffd-b280fb6ed046,Darren Hall,1
1502166,584e31f9-dd4a-4a90-8906-d1c301cdc264,Davon Godchaux,1
1502166,8a6106c6-2f1d-4d32-8240-0967eafc0b49,Erik Harris,1
1502167,f47b06a3-2b7d-477c-a721-325937bac780,David Onyemata,1
1502167,28aad08c-73cd-4f3e-aea5-6896a67cea41,Cameron Jordan,1
1502168,4c901a05-0e46-4f36-a0e7-8131f59787b1,Brandon Jones,1
1502168,d7707867-d310-4de1-8a30-45480eec440c,Jaelan Phillips,1
1502169,e0e9c618-f5ac-47f4-adb8-3c2078edfc97,Kwity Paye,1
1502170,4c914c7f-6906-4f42-9993-6c30e821e618,Damien Wilson,1
1502170,8a382afe-0b2f-4495-b4f5-d415e2e2b124,Nick Bosa,1
1502170,00f65295-e4d2-4595-8b4e-bfad5485f70b,Nick Bosa,1
1502170,7d7b2a81-7eac-4731-a6e2-b5e1fdbc54e1,Roy Robertson-Harris,1
1502171,2f1ebea6-cab0-47a5-823e-889e7ed321f9,Ross Blacklock,1
1502171,611cd715-675e-46d5-932e-dfb3ad4af92b,Jacob Martin,1
1502172,9563aba9-699a-4c50-bf7e-de95c5af6b10,Preston Smith,1
1502172,b00e8c14-c939-4ecd-8e0e-604520089d96,Everson Griffen,1
1502172,797c58ef-bab3-4ea6-b80f-4eac6b26b49d,Preston Smith,1
1502173,b5936c2a-9d6d-4705-b59b-4707daba8ab9,Austin Johnson,1
1502173,8b78b794-f792-4700-9407-6a8c8eb1cd49,Javon Hargrave,1
1502174,1a419416-6a3e-4e6a-9d17-cc186bd079eb,Brian Burns,1
1502174,ac582e79-ea02-4134-a623-5e7b90786201,Phil Hoskins,1
1502174,b45095a9-9cac-46d8-8885-daa1dc0b7c2b,Jaelan Phillips,1
1502174,44321909-e3b2-4afb-9d50-189780d6e9d4,Emmanuel Ogbah,1
1502174,e62b428a-8d21-4714-ae01-c68d1175f1f9,Jaelan Phillips,1
1502174,b508ffbd-54c2-4e87-a5f8-8057d53e1814,Jaelan Phillips,1
1502174,c8e3f300-a8b2-4615-97e4-63bcd71243bc,Jaelan Phillips,1
1502175,8cd551a4-30b4-4967-bdff-7d1a28f33239,Matthew Judon,1
1502175,a753c1a6-50a4-46e1-aba4-850854bbe1d0,Kevin Byard,1
1502175,1d78c403-2838-4fe1-8d10-30617be94a62,Derick Roberson,1
1502175,156d4652-9ff7-4f66-b5c7-f2d83b15b05f,Ja'Whaun Bentley,1
1502176,1ba8aec2-e45c-44d5-914d-0ce67e25342b,Chris Wormley,1
1502176,1eee7bc8-b753-4524-aa3a-55533d925c3a,Cameron Heyward,1
1502176,bd8e9186-1d87-4be3-abc6-8a2e48edd653,B.J. Hill,1
1502176,913e2345-4e48-4f83-aaaa-af91d913f056,Sam Hubbard,1
1502176,4253d5b2-e3b9-45a7-968f-f835beccf586,Trey Hendrickson,1
1502177,1c7a6085-ed47-4aa7-a601-d161690a9f74,Roy Robertson-Harris,1
1502177,edb0d525-43cd-4fe0-882f-b926d7a486da,Dante Fowler Jr.,1
1502178,8b50b6db-835f-44fa-a51e-e291e0c17303,Joey Bosa,1
1502178,5530626a-5192-4dfd-a74b-2a4fc7ed5b32,Stephen Weatherly,1
1502178,bccc0661-6d59-4322-8a2c-fd254d114ce2,Malik Reed,1
1502178,a0d8adbc-37aa-44ab-ac2f-742706092802,Mctelvin Agim,1
1502179,69be041a-93c2-4b5b-b32d-efb8c6b73774,Rashan Gary,1
1502179,47cab5dd-9629-41af-956f-2a7af28ce34a,Greg Gaines,1
1502179,e2ca9993-7876-4945-9c8d-e98b49912939,Kenny Clark,1
1502180,10bb685d-3927-4e76-ae75-b7a549716381,Jacob Martin,1
1502180,66a85db9-acaf-4b3c-a61d-95da0db247ed,Quincy Williams,1
1502180,d532a8b3-f865-4aa7-bbc2-bd2e5554764f,Kamu Grugier-Hill,1
1502180,3b67b5bf-0ca1-462b-aa24-fd61c1f2b819,John Franklin-Myers,1
1502180,cbed4167-296b-4584-af39-5734a8488648,John Franklin-Myers,1
1502180,fde4de10-faee-41c9-80bf-7ad43122a520,Quinnen Williams,1
1502180,7b2c96a0-44d6-42dd-9593-88400d3b3ee1,Jonathan Greenard,1
1502180,b2050b34-ec58-4aa8-9f8e-1a45893d0311,Demarcus Walker,1
1502181,96c6f22b-8312-4f42-bf00-7a7792c99267,D.J. Wonnum,1
1502181,f31f0f8b-a6a2-4332-aa8b-386dc50ceca6,Nick Bosa,1
1502181,9852350b-c323-46df-8c57-4926ed8765a1,Armon Watts,1
1502182,2f39466c-b7e1-4a1a-b507-71e9d7321046,Darrell Taylor,1
1502182,b6261138-375a-473b-84fa-91b85df2047b,Kamren Curl,1
1502182,a5d214ba-b305-45df-bb92-09b5b2b3a6be,Cole Holcomb,1
1502183,2cc6ad46-6566-40aa-8006-8f5e4596e20e,Mario Addison,1
1502183,d81cc6fa-9b3a-4359-8f6c-c04cf237135e,David Onyemata,1
1502183,e1eaa3bb-9516-4a8e-a67b-83f7c4b90d6f,Kaden Elliss,1
1502184,eea8b243-b538-452a-91df-46a2b87aec1a,Jourdan Lewis,1
1502184,f2c6f0d5-95b6-4016-b398-1b8c66655391,Tarell Basham,1
1502184,099e2b2d-0824-44f3-87a9-2f91709edbc0,Yannick Ngakoue,1
1502184,b9d6b897-4b56-4a0a-89a8-9f0bc301448a,Micah Parsons,1
1502185,aaffdd51-610a-4d4f-a6bc-17a3eafedb90,Alex Highsmith,1
1502185,4d7a94a9-2ab8-41e3-a738-c7d4034b4ee3,Uchenna Nwosu,1
1502185,4d7a94a9-2ab8-41e3-a738-c7d4034b4ee3,Joey Bosa,1
1502185,7180f07a-5f0e-4f74-b603-e47ce282c26a,Alex Highsmith,1
1502185,7569f3ea-e8dd-4fb5-b1e2-8752c31d7309,Kyler Fackrell,1
1502185,7fa4810b-2db6-4d75-bff1-6d574b616505,Joey Bosa,1
1502186,6056f3e5-0e1c-40e5-ba26-373ba8bd56f6,Frank Clark,1
1502186,ea094bf7-f44e-4122-8198-f25a9bd46e38,Chris Jones,1
1502186,020c84db-a333-4d7b-9e0a-d01f7e934ff3,Micah Parsons,1
1502186,96f75676-3f1e-4b8b-afbd-d1a3e1199f8e,Micah Parsons,1
1502186,f7a34624-c5ac-409f-9276-53ddce470cb6,Dorance Armstrong,1
1502186,a56f48b2-cbad-4535-bd43-eff91472e15c,Chris Jones,1
1502186,d08206a9-d959-49bd-bd63-0d6277645eca,Chris Jones,1
1502186,0e19417b-a8c0-44e7-9772-c89b0898de74,Micah Parsons,1
1502187,d51590f5-ad4f-4464-a84f-693dd51154a8,Chandler Jones,1
1502187,dc0bbb4e-035e-4074-bc18-e4b025f279a5,Isaiah Simmons,1
1502187,dbe2917b-270b-418c-bc63-29cadcc3120b,Bryan Mone,1
1502187,07c22954-6591-4722-a362-f9a85b16fac2,Bryan Mone,1
1502187,1b31ba99-6c3f-440c-ba01-76f5eca8675f,Chandler Jones,1
1502187,87e4aed0-6250-4ae3-aadd-a3d1fde244df,Markus Golden,1
1502188,a2928caa-9201-4d4f-8141-41a35cf0d4cc,Yannick Ngakoue,1
1502188,243d6815-28ab-4178-a611-395a20666774,Solomon Thomas,1
1502188,7088fcfa-ee3e-48e6-b277-4ff8d5388777,Quinton Jefferson,1
1502188,bb9cf3ff-8630-4af0-ae79-445f861f1537,Sam Hubbard,1
1502188,d2cd0024-17b3-46dd-b90b-86dcc758a1aa,Trey Hendrickson,1
1502189,5fa406da-3e75-4f41-a562-24efef864298,Quincy Roche,1
1502189,d6b5aef9-3828-4dc4-a77e-ba251e1dcf8c,Azeez Ojulari,1
1502189,653304db-7dfa-47b7-963e-a1be03878dfc,Jaelan Phillips,1
1502189,0b5c8fe3-8955-461e-8c57-068fae0bf2d1,Jaelan Phillips,1
1502189,9266b308-37bb-4b39-a3fa-2116f489366e,Adam Butler,1
1502190,5ce2153d-bba7-40a8-a2e6-ba7b841c8c4b,Al-Quadin Muhammad,1
1502190,86fd7d4c-927a-4c11-8bed-226c75a0c977,Al-Quadin Muhammad,1
1502190,7c150927-5124-4abc-a3ad-97e9fbd341f5,Kamu Grugier-Hill,1
1502190,1cba7d90-865a-4f23-bbb4-54faf98cf62e,Kemoko Turay,1
1502190,97187ae5-9a75-4eb0-88f9-1b821eab701c,Kemoko Turay,1
1502191,a2c2b369-28ca-408b-b263-5328eecd5dd6,D.J. Wonnum,1
1502191,ed16949e-f84d-4d72-bfb7-dbd75e87d131,Alim Mcneill,1
1502191,5128c836-a04a-40bb-989e-1593d490b8d2,Charles Harris,1
1502191,379f9e35-50cb-416c-9d44-36bf241628f3,Julian Okwara,1
1502191,a252b625-1a8e-499a-a55e-d9e1b8e3f6eb,Blake Lynch,1
1502191,ab371edd-2ea0-4456-95a1-9bf85b918d92,Blake Lynch,1
1502192,5402d5ea-ff92-476a-995f-8d2304c95bb5,Elijah Riley,1
1502192,d73d85df-88ee-4506-a792-1ba881d16009,Josh Sweat,1
1502192,2bf52a0f-54b6-4902-a087-10b3f069926c,Shaq Lawson,1
1502192,5a8402dd-2456-4637-8610-3224eaaef355,Derek Barnett,1
1502193,f247a444-50cd-4ded-adac-9f4182141ec8,Robert Quinn,1
1502193,0fad52b3-bfe2-4930-85ff-32eacbaef137,Zach Allen,1
1502193,84d10d59-72ac-4391-b6d8-6a1307cddace,Byron Murphy Jr.,1
1502193,9d0e5824-8225-4579-aaeb-e1a5bb55af07,Jordan Hicks,1
1502194,63cec4d8-5bc8-449d-81bb-98e25279766a,Uchenna Nwosu,1
1502194,51616287-3eed-4e51-bd70-fa86e7f72ea4,Justin Jones,1
1502194,85042fe5-8a68-437b-a990-e63810b75a1c,Larry Ogunjobi,1
1502194,914837a2-24ba-4fcc-bbe9-acb0535ffe0f,B.J. Hill,1
1502194,98e016ef-c02c-493c-b7de-ae3354a18dd6,Vonn Bell,1
1502194,decf364a-6f1c-4678-8bc6-d7f77bc4aabf,Trey Hendrickson,1
1502194,de2df4cf-a635-430b-9e43-7254e3b3ae37,Derwin James Jr.,1
1502194,3947048f-f5ff-4db9-b9d4-d48cd5d5b194,Drue Tranquill,1
1502194,25facee8-a23c-4d15-8d50-eb2bc2541bb8,Christian Covington,1
1502194,c2becbbe-9029-4a40-81bb-a72e133ce952,Uchenna Nwosu,1
1502195,d6fd14f5-574d-49ae-a78d-ad05d86148e5,Chris Jones,1
1502195,c3a1f639-095f-4c54-bb14-21ee32d4b9cd,Melvin Ingram,1
1502195,103f4ee6-5876-4806-b41e-f59a42160a97,Clelin Ferrell,1
1502195,d8c2c03a-f338-4594-90d8-0c8ad7c7503c,Yannick Ngakoue,1
1502195,20d412af-9bb3-4e9b-b9c7-97e3bdd76879,Malcolm Koonce,1
1502195,1a5cb8bf-9262-42b7-8fd2-e4e5d5810be9,Alex Okafor,1
1502195,8e375ec0-4a3b-4a90-972d-27daee2f7496,Tershawn Wharton,1
1502196,bbcf3bc7-103f-41c5-bd5a-7aa554fb4c3d,Kyle Phillips,1
1502196,fe16c4ce-8c51-4c63-bead-8bd5678af9f0,Sheldon Rankins,1
1502196,a9f83d14-a42e-420e-9cd2-9f0de8d8ccb6,Kwon Alexander,1
1502196,ef098724-d1ba-45ef-af83-b82827acc946,Carl Granderson,1
1502196,60113464-ec0c-46af-a5a8-3dadc7d35f00,Shaq Lawson,1
1502196,7df85b98-f4ba-44d6-8efb-faae282f0b42,Kwon Alexander,1
1502197,72b7b490-614c-4cd0-95a5-f9ca4fc4f344,Von Miller,1
1502197,57f2097e-6662-4577-b3c5-a49fcef990a9,Rasheem Green,1
1502197,bf8cc821-2b61-41f3-99ea-15e5243beacf,Carlos Dunlap,1
1502197,11d99983-0d04-4104-990e-c732f4fd77ce,Leonard Floyd,1
1502197,a978d6e4-0681-4f09-9ab9-ce054cf6d775,Carlos Dunlap,1
1502197,b3eaf31f-7272-4bf1-a930-2f7c153c8db8,Aaron Donald,1
1502197,6e3e0610-e855-4ed1-a297-9604d72f1be1,Carlos Dunlap,1
1502198,08b23ef7-5770-49c9-befe-80080874ca54,Justin Hollins,1
1502198,3b21c72b-2d80-424d-ae78-6efc851876cb,Justin Hollins,1
1502198,0c394539-28f6-4adc-a064-aaa8ea8560dc,Aaron Donald,1
1502199,1f8e4a72-1cfb-4c54-abac-cb288462a60e,Denico Autry,1
1502199,06e4a633-26cd-43f8-ade9-487dee396dee,Jeffery Simmons,1
1502199,16d9a512-cb37-4270-9ecd-3b8dd567e7b3,Bobby Wagner,1
1502199,3ec0d1d3-8803-4d42-ab34-3f9ebf204af7,Poona Ford,1
1502199,64050453-dd6d-49df-b029-e572a287faec,Al Woods,1
1502199,845fe34f-3315-4f50-92bc-9d031e758fa4,Ola Adeniyi,1
1502200,462e5998-b2eb-45c0-81b4-3e01f1fc106e,Javon Hargrave,1
1502200,1e77dda4-8671-47bb-a3c8-f6b69dbd18f1,Osa Odighizuwa,1
1502200,07cf13c0-47bc-466e-9570-e76b2fb49547,Javon Hargrave,1
1502200,775c007c-89d3-4169-84b4-87883c7b6a05,Josh Sweat,1
1502201,7e7f2ef4-4a49-4d36-b0e2-e1c8d595296c,Joey Bosa,1
1502201,5e167bd5-d7ba-421b-af9b-5c9d814d7828,Darius Philon,1
1502201,d892009f-c2fd-4961-9a11-3c0199358728,Jerry Tillery,1
1502201,495981a8-151b-4353-9d03-50b1375972d9,Kyler Fackrell,1
1502201,18f12cf8-380f-4bce-af32-1c7f41cd3898,Darius Philon,1
1502201,41fcbd2d-6342-4a45-bb5f-f01b1b90d67b,Christian Covington,1
1502202,3b6a867b-f5aa-4df5-9290-271d39e6ad40,Malik Reed,1
1502202,30bd6898-a0f5-442f-baa3-8ff3806d67e0,Devin Bush,1
1502202,2e023e23-6d45-4fe1-986b-dc47111655ab,Henry Mondeaux,1
1502203,13e9723a-c768-4baa-80e1-1a9448caf523,Cole Holcomb,1
1502203,69cb76d9-a4a7-434d-a973-7c9efd961fac,Chase Young,1
1502203,f58620e6-2bdd-46ac-9038-78535f9ff4a1,Casey Toohill,1
1502204,121e69b3-ebf0-4cf8-a50e-6deb2f369bea,James Lynch,1
1502204,18e2915a-787c-4833-8a7e-b044ab3f0f8f,Daquan Jones,1
1502204,2171b2db-80ff-4379-b422-cda7b222f86c,Dalvin Tomlinson,1
1502204,476ea379-a992-406e-b319-6a0764af0c19,Armon Watts,1
1502205,f2c299ab-9efe-4725-ba8e-695f3a2a1b0f,Khalil Mack,1
1502205,74638c50-dbf9-4ff2-8e7e-1f91f2d0a207,Robert Quinn,1
1502205,0b575956-38a9-42a7-bc0e-11374a505c76,Jonathan Garvin,1
1502205,e2b89daf-f691-448b-90ef-9319a9e319f1,Akiem Hicks,1
1502205,984755e5-1572-4319-acd0-e101fc49dd3f,Kenny Clark,1
1502205,5138ba00-0e86-419f-b062-8e6675b12b15,Kenny Clark,1
1502206,13009510-6206-4e23-8ff1-80e140507bdf,Randy Gregory,1
1502206,17278b65-f460-4ddc-a8de-24e10e846935,Randy Gregory,1
1502207,be192edf-91f9-488f-a5cb-f6957dbd612c,Cameron Heyward,1
1502207,5b20261d-26a7-4173-a610-e4176ad03742,Alex Highsmith,1
1502207,2807b44b-ceff-45c3-a00e-1b3b2a46e27e,Alex Highsmith,1
1502207,6e5d2b89-bb83-4daf-ae40-4945117d0442,Benson Mayowa,1
1502207,1d428438-470a-4508-93ae-b82a3199644e,T.J. Watt,1
1502208,4ed4347b-82d6-4f6e-aadc-38f877c6e2bb,Brian Burns,1
1502208,ebeecd85-f0f6-4ec6-8659-dff314f4a7b8,Jabrill Peppers,1
1502208,f0f4cc50-0519-45de-8650-5ff03379aafa,Brian Burns,1
1502208,05224717-1bb1-44fe-b3f9-a1bcc35bb03e,Derrick Brown,1
1502208,348ea71d-8ff8-4c2f-a464-ad8fd8499b12,Leonard Williams,1
1502208,94e20269-e946-406a-b947-1da49658adde,Dexter Lawrence,1
1502208,2b06dc0f-8659-4d32-a77a-403e1f7a1e77,Azeez Ojulari,1
1502208,dd95109b-32d8-4c11-9e5c-0fa4f8179f02,Azeez Ojulari,1
1502209,a470a948-8012-4afb-9d02-482bc37618d5,Leonard Floyd,1
1502209,f6f44a88-61d4-430f-93d8-cdf0b5da6743,Dexter Lawrence,1
1502209,feeac224-ed5c-4f0c-9788-1daa203761ff,Leonard Williams,1
1502209,bb1a53e3-bf18-432d-911d-4e123284ad75,Ogbonnia Okoronkwo,1
1502209,77af729f-57de-4025-8dee-83e2ceb3fe6d,Terrell Lewis,1
1502209,50789b85-aa50-436f-9ce6-51f6239fcc0e,Leonard Floyd,1
1502210,54b2bf3f-6a6c-4d46-9d05-50af8dcd8da6,Julian Okwara,1
1502211,98857d98-d654-4f18-a94f-3848d7729239,Jerome Baker,1
1502211,71a62146-119e-4b9b-95fe-6b7aecc14f36,Shaquil Barrett,1
1502211,c541cab3-459f-4654-83fe-c2301ffd92ba,Jaelan Phillips,1
1502211,4693b679-6bbf-40bc-91b8-ee2702fcd115,Shaquil Barrett,1
