class,term,coef
win,blocker::Will Richardson Jr.,-0.05907071428712357
win,blocker::Wyatt Teller,0.01487019605140271
win,blocker::Xavier Su'A-Filo,0.1939601298525992
win,blocker::Yasir Durant,0.0698760606083971
win,blocker::Yodny Cajuste,-0.30874794875650186
win,blocker::Yosh Nijman,-0.09224802442309529
win,blocker::Zach Banner,-0.01373028326003134
win,blocker::Zack Martin,0.16794244593940577
win,double_team,0.1396319203273043
hit,(Intercept),-1.725787310877366
hit,rusher::A.J. Epenesa,0.1424909637870846
hit,rusher::A.J. Johnson,-0.015459280326511154
hit,rusher::A'Shawn Robinson,-0.16783368438538587
hit,rusher::Aaron Donald,-0.0282627349514247
hit,rusher::Aaron James Klein,-0.05788804683893166
hit,rusher::Aaron Patrick,0.12337882562118183
hit,rusher::Abdullah Anderson,0.09622791379369346
hit,rusher::Adam Butler,-0.22865878796090108
hit,rusher::Adam Gotsis,0.2746922460134718
hit,rusher::Adetokunbo Ogundeji,-0.06849811534113609
hit,rusher::Akeem Davis-Gaither,-0.014869891947864953
hit,rusher::Akeem Spence,-0.006105087900675723
hit,rusher::Akiem Hicks,0.009600126276642222
hit,rusher::Al Woods,-0.20086497988653496
hit,rusher::Al-Quadin Muhammad,-0.017699359615655712
hit,rusher::Albert Huggins,-0.1508017111100716
hit,rusher::Alec Ogletree,-0.03960031289195884
hit,rusher::Alex Anzalone,-0.0016310041588573135
hit,rusher::Alex Highsmith,-0.22314721859118056
hit,rusher::Alex Okafor,0.2743665315309183
hit,rusher::Alex Singleton,0.26200212743652507
hit,rusher::Alexander Johnson,-0.061953142544496964
hit,rusher::Alim Mcneill,-0.2092660741788614
hit,rusher::Alton Robinson,0.0660129128000326
hit,rusher::Amani Bledsoe,-0.06407591408967876
hit,rusher::Amen Ogbongbemiga,-0.023885330944798076
hit,rusher::Andre Mintze,-0.01974832049647369
hit,rusher::Andrew Billings,-0.06362856547408485
hit,rusher::Andrew Brown,-0.007836336752901732
hit,rusher::Andrew Dowell,-0.005128813198113989
hit,rusher::Andrew Van Ginkel,-0.043719980907253375
hit,rusher::Angelo Blackson,-0.03962885096143718
hit,rusher::Anthony Barr,-0.12352116308648634
hit,rusher::Anthony Hitchens,0.11824862372317024
hit,rusher::Anthony Levine Sr.,-0.003080914293406419
hit,rusher::Anthony Nelson,-0.02500473917495564
hit,rusher::Anthony Pittman,-0.016180729678491813
hit,rusher::Anthony Rush,-0.12750193885362698
hit,rusher::Anthony Walker Jr.,-0.08892044107264992
hit,rusher::Antwaun Woods,-0.06346587194782767
hit,rusher::Arden Key,-0.19965247903579766
hit,rusher::Arik Armstead,0.05171088105423163
hit,rusher::Armon Watts,-0.07018047309599666
hit,rusher::Austin Bryant,0.0411993990514844
hit,rusher::Austin Calitro,0.07462523982324938
hit,rusher::Austin Faoliu,0.06058234898771712
hit,rusher::Austin Johnson,-0.08851895778927055
hit,rusher::Azeez Al-Shaair,-0.10951120378241155
hit,rusher::Azeez Ojulari,0.20496105626928734
hit,rusher::Azur Kamara,-0.02186800856903861
hit,rusher::B.J. Hill,-0.16868417829169044
hit,rusher::Baron Browning,-0.07315287827498332
hit,rusher::Ben Banogu,-0.0434530152807544
hit,rusher::Ben Niemann,0.11967169422458168
hit,rusher::Benardrick Mckinney,-0.027970013679801793
hit,rusher::Benning Potoa'E,-0.006571097694559903
hit,rusher::Benson Mayowa,-0.07631901276288032
hit,rusher::Bilal Nichols,-0.03864131361590668
hit,rusher::Blake Cashman,-0.003957255368756407
hit,rusher::Blake Lynch,-0.040091640140482526
hit,rusher::Blake Martinez,0.05064355530064334
hit,rusher::Bobby Brown III,-0.026134055490472635
hit,rusher::Bobby Okereke,-0.06361630981667057
hit,rusher::Bobby Wagner,-0.015878178388243264
hit,rusher::Boogie Basham,0.05698935881162809
hit,rusher::Bradlee Anae,-0.01899672247355668
hit,rusher::Bradley Chubb,0.08229510409971443
hit,rusher::Brandin Bryant,-0.02258234821451879
hit,rusher::Brandon Copeland,0.011844717934763098
hit,rusher::Brandon Graham,0.03914168368702491
hit,rusher::Brandon Williams,-0.034566057210400826
hit,rusher::Bravvion Roy,-0.06301343921553554
hit,rusher::Braxton Hoyett,-0.012499827465094822
hit,rusher::Breiden Fehoko,0.09401329937449784
hit,rusher::Brennan Scarlett,-0.0731484738710901
hit,rusher::Brent Urban,-0.05618062999702843
hit,rusher::Brian Burns,0.24768276284334662
hit,rusher::Broderick Washington,-0.07193691649058047
hit,rusher::Bruce Hector,-0.03427492218468847
hit,rusher::Bruce Irvin,-0.0746113799202149
hit,rusher::Bryan Mone,-0.042477740366918634
hit,rusher::Bryce Huff,-0.1522189692485342
hit,rusher::Bud Dupree,0.1970820927097915
hit,rusher::Bunmi Rotimi,-0.0786816311152799
hit,rusher::C.J. Mosley,-0.10090953122663085
hit,rusher::Calais Campbell,-0.24143852780168978
hit,rusher::Caleb Johnson,-0.001080406148129717
hit,rusher::Calvin Munson,-0.004217993341590551
hit,rusher::Cam Brown,-0.005043517767612912
hit,rusher::Cam Sample,0.048874521685912366
hit,rusher::Cameron Heyward,-0.10017886529538708
hit,rusher::Cameron Jordan,0.02231307219438836
hit,rusher::Cameron Malveaux,0.023382514093062707
hit,rusher::Caraun Reid,-0.015373313898602428
hit,rusher::Carl Davis Jr.,-0.15269945842182708
hit,rusher::Carl Granderson,-0.07798204289252454
hit,rusher::Carl Nassib,-0.12413292929688635
hit,rusher::Carlos Basham Jr.,-0.03622903535726
hit,rusher::Carlos Davis,-0.04131180273002258
hit,rusher::Carlos Dunlap,0.1762773947634538
hit,rusher::Carlos Watkins,-0.13974392693105125
hit,rusher::Carter Coughlin,-0.021326407031147642
hit,rusher::Casey Toohill,-0.06938272246239895
hit,rusher::Cassius Marsh Sr.,-0.04067789204464482
hit,rusher::Chandler Jones,-0.28009884003558094
hit,rusher::Chapelle Russell,-0.015566036761712828
hit,rusher::Charles Harris,-0.030267634369978633
hit,rusher::Charles Omenihu,0.12304237071879978
hit,rusher::Charles Snowden,-0.0022704551604868888
hit,rusher::Chase Winovich,-0.04254836574703947
hit,rusher::Chase Young,0.0665784292912208
hit,rusher::Chauncey Golston,0.1999692847721099
hit,rusher::Chauncey Rivers,0.05294542944345465
hit,rusher::Chris Board,-0.05391693622226249
hit,rusher::Chris Jones,0.10897172002239439
hit,rusher::Chris Rumph II,-0.05599835098379634
hit,rusher::Chris Smith,0.17252248491385755
hit,rusher::Chris Williams,0.002749519325216354
hit,rusher::Chris Wormley,-0.019108319851187213
hit,rusher::Christian Barmore,0.05769012149056666
hit,rusher::Christian Covington,-0.09011434370335777
hit,rusher::Christian Elliss,-0.002120993777057383
hit,rusher::Christian Jones,-0.013993600043879274
hit,rusher::Christian Kirksey,-0.15188226563486243
hit,rusher::Christian Ringo,0.11426841914349167
hit,rusher::Christian Wilkins,0.08153295973112659
hit,rusher::Clay Johnston,-0.012919662226009794
hit,rusher::Clelin Ferrell,-0.07555871839501904
hit,rusher::Cody Barton,-0.02661291772474927
hit,rusher::Cole Holcomb,0.08674452060158683
hit,rusher::Corey Peters,0.04093831720760899
hit,rusher::Cortez Broughton,-0.0026201673933527758
hit,rusher::Cory Littleton,-0.0739917816259323
hit,rusher::Curtis Robinson,-0.03220492983754025
hit,rusher::Curtis Weaver,-0.003273568213378642
hit,rusher::D.J. Jones,-0.21343437422813027
hit,rusher::D.J. Reader,-0.12870573026839907
hit,rusher::D.J. Wonnum,0.03636921257950752
hit,rusher::Da'Shawn Hand,-0.054907329690527355
hit,rusher::Daelin Hayes,-0.0021874507875715853
hit,rusher::Dakota Allen,-0.010546433314519451
hit,rusher::Dalvin Tomlinson,0.02606499075226471
hit,rusher::Damien Wilson,-0.15011005154762677
hit,rusher::Damion Square,-0.1176718467524266
hit,rusher::Daniel Archibong,-0.011081047076296542
hit,rusher::Daniel Ekuale,0.07955050847529384
hit,rusher::Daniel Wise,-0.00729102328222079
hit,rusher::Danielle Hunter,-0.12418852079509449
hit,rusher::Danny Shelton,-0.15505383524696484
hit,rusher::Danny Trevathan,-0.007588063881450315
hit,rusher::Dante Fowler Jr.,0.2606232614928063
hit,rusher::Daquan Jones,-0.19168355839597787
hit,rusher::Darius Hodges,-0.003846366858412002
hit,rusher::Darius Leonard,0.10889429209338886
hit,rusher::Darius Philon,0.12997830549785572
hit,rusher::Daron Payne,0.08650132846566251
hit,rusher::Darrell Taylor,0.24051118772751762
hit,rusher::Darryl Johnson,-0.009582008934332838
hit,"rusher::David Long, Jr.",0.11707252160201176
hit,rusher::David Mayo,-0.028517139939990725
hit,rusher::David Moa,-0.04929810671198405
hit,rusher::David Onyemata,0.1492469604968008
hit,rusher::Davion Taylor,-0.03247221943706125
hit,rusher::Daviyon Nixon,-0.06697092908407742
hit,rusher::Davon Godchaux,0.16532853108903908
hit,rusher::Davon Hamilton,-0.1277882426758671
hit,rusher::Dawuane Smoot,-0.03389575673165875
hit,rusher::Dayo Odeyingbo,0.06846663696686096
hit,rusher::De'Vondre Campbell,0.09220242565995847
hit,rusher::Dean Lowry,-0.1641040486649088
hit,rusher::DeAngelo Malone,-6.768147962630167e-4
hit,rusher::Deatrich Wise Jr.,-0.09922238080239718
hit,rusher::Dee Ford,0.08427145969142227
hit,rusher::Deforest Buckner,0.35742893202827963
hit,rusher::Deion Jones,-0.02252601252023699
hit,rusher::Del'Shawn Phillips,-0.03271603063576729
hit,rusher::Delontae Scott,-0.0040432032340814005
hit,rusher::DeMarcus Lawrence,0.11724557499593535
hit,rusher::Demarcus Walker,-0.008590712001907115
hit,rusher::Demario Davis,-0.12020368801566159
hit,rusher::Demetrius Flannigan-Fowles,-0.021975135476800176
hit,rusher::Demone Harris,0.04079281760717815
hit,rusher::Denico Autry,0.2993424899627471
hit,rusher::Dennis Gardeck,-0.012653656094531455
hit,rusher::Denzel Perryman,-0.08998721439923232
hit,rusher::Derek Barnett,0.019761830491319864
hit,rusher::Derek Rivers,-0.0730541940941825
hit,rusher::Derick Roberson,-0.05123422119159354
hit,rusher::Derrek Tuszka,0.047877964660464234
hit,rusher::Derrick Barnes,-0.04098634098448013
hit,rusher::Derrick Brown,0.00309457754824466
hit,rusher::Derrick Nnadi,-0.15385842505644587
hit,rusher::Deshawn Williams,0.19978539757397035
hit,rusher::Devin Bush,-0.03513725298152511
hit,rusher::Devin White,-0.02305628197339562
hit,rusher::Devon Kennard,-0.035092887311447524
hit,rusher::Dexter Lawrence,-0.07319271044963963
hit,rusher::Divine Deablo,-0.0345548499603243
hit,rusher::Dont'A Hightower,-0.08906931648472372
hit,rusher::Dorance Armstrong,0.05148245388333444
hit,rusher::Dorian O'Daniel,-0.004799673556692139
hit,rusher::Doug Costin,-0.009194017800577695
hit,rusher::Dre Greenlaw,-0.01525205538796682
hit,rusher::Dre'Mont Jones,-0.2460646459580496
hit,rusher::Drue Tranquill,-0.08753898171479108
hit,rusher::Duke Riley,0.014174933515122067
hit,rusher::Dylan Cole,-0.017003078450826048
hit,rusher::E.J. Speed,-0.024909084607036183
hit,rusher::Ed Oliver,0.27541605054336415
hit,rusher::Eddie Goldman,-0.2355319489326782
hit,rusher::Eddie Yarbrough,-0.002153530553006697
hit,rusher::Efe Obada,-0.029865983847664132
hit,rusher::Elandon Roberts,0.029760464819394476
hit,rusher::Elerson Smith,-0.0448466693155071
hit,rusher::Eli Ankou,-0.08434803854826926
hit,rusher::Elijah Lee,-0.0123105762550091
hit,rusher::Emeke Egbule,-0.011222340379021034
hit,rusher::Emmanuel Ellerbee,-0.001353848135584435
hit,rusher::Emmanuel Ogbah,0.2017266684866409
hit,rusher::Eric Banks,-0.024580838297404782
hit,rusher::Eric Kendricks,-0.07866625540297167
hit,rusher::Eric Wilson,0.043250699901588044
hit,rusher::Ernest Jones,-0.06231083091536892
hit,rusher::Ethan Westbrooks,-0.003258631889949783
hit,rusher::Everson Griffen,0.11650305867300798
hit,rusher::Fletcher Cox,-0.12438088104505114
hit,rusher::Folorunso Fatukasi,-0.12676871150281366
hit,rusher::Forrest Merrill,-0.027166074260210435
hit,rusher::Foyesade Oluokun,0.11138322847643492
hit,rusher::Frank Clark,0.18817255821477558
hit,rusher::Frank Herron,-0.001445487626569329
hit,rusher::Frankie Luvu,0.07437835034581627
hit,rusher::Fred Warner,-0.07766034072498817
hit,rusher::Freedom Akinmoladun,-0.020261662531048084
hit,rusher::Garret Wallow,-0.04196435950955354
hit,rusher::Genard Avery,-0.08526566278559743
hit,rusher::Gerald McCoy,-0.021917549470825592
hit,rusher::Germaine Pratt,0.02444197968402028
hit,rusher::Grady Jarrett,0.050620225121274225
hit,rusher::Grant Stuard,-0.001485439621637876
hit,rusher::Greg Gaines,0.09238448512701858
hit,rusher::Greg Rousseau,0.021112165701118762
hit,rusher::Grover Stewart,0.014924042835712425
hit,rusher::Haason Reddick,0.045679341438935005
hit,rusher::Hamilcar Rashed Jr.,-0.01711191760994745
hit,rusher::Hamsah Nasirildeen,-0.008750455102185386
hit,rusher::Hardy Nickerson,-9.397443028127861e-4
hit,rusher::Harold Landry III,-0.005247108539950417
hit,rusher::Harvey Langi,-0.0020477125997310696
hit,rusher::Hassan Ridgeway,-0.03004318260186732
hit,rusher::Henry Anderson,-0.028838274628410196
hit,rusher::Henry Mondeaux,-0.16624005541529838
hit,rusher::Ifeadi Odenigbo,-0.06639058882994849
hit,rusher::Isaac Rochell,-0.09367985584553985
hit,rusher::Isaiah Buggs,-0.09672700643669652
hit,rusher::Isaiah Mack,0.12786411633564929
hit,rusher::Isaiah Simmons,-0.11885024141579094
hit,rusher::Isaiahh Loudermilk,0.06839119600762848
hit,rusher::J.J. Watt,0.4392094639119815
hit,rusher::Ja'Whaun Bentley,0.07625879641556012
hit,rusher::Jabari Zuniga,-0.034297783032649846
hit,rusher::Jabril Cox,-8.551358936083505e-4
hit,rusher::Jack Heflin,-0.007918312190049322
hit,rusher::Jacob Martin,0.1603948698460176
hit,rusher::Jacob Phillips,-0.024176267684543784
hit,rusher::Jacob Tuioti-Mariner,-0.02950713954781316
hit,rusher::Jacoby Stevens,-0.00708498643035842
hit,rusher::Jadeveon Clowney,-0.0846091677657925
hit,rusher::Jaelan Phillips,0.007871613059674465
hit,rusher::Jahlani Tavai,0.06723277730246975
hit,rusher::Jake Zimmer,0.20028415557948653
hit,rusher::Jaleel Johnson,0.21761037467032918
hit,rusher::Jalen Reeves-Maybin,-0.11861282401474467
hit,rusher::Jalyn Holmes,0.12207637603378427
hit,rusher::James Lynch,0.11518800659501455
hit,rusher::James Smith-Williams,-0.08076483692158819
hit,rusher::James Vaughters,-0.0945717820197915
hit,rusher::Jamie Collins Sr.,0.12274815407334351
hit,rusher::Jamien Sherwood,-0.017431893084939636
hit,rusher::Jamin Davis,-0.04390032346735836
hit,rusher::Jamir Jones,-0.04662718610711669
hit,rusher::Jarrad Davis,0.03545362347619806
hit,rusher::Jarran Reed,0.2542785096651402
hit,rusher::Jashon Cornell,-0.003054469195538155
hit,rusher::Jason Pierre-Paul,-0.02817554141539179
hit,rusher::Javon Hargrave,0.1373541701770388
hit,rusher::Javon Kinlaw,-0.07554660987161921
hit,rusher::Jay Tufele,-0.04929346758882937
hit,rusher::Jaylon Ferguson,0.028090443101576053
hit,rusher::Jaylon Smith,-0.054757936249506034
hit,rusher::Jayon Brown,-0.05450797385855517
hit,rusher::Jeffery Simmons,0.053694397874596705
hit,rusher::Jeremiah Attaochu,0.027036720928767004
hit,rusher::Jeremiah Owusu-Koramoah,0.01825683376157057
hit,rusher::Jermaine Carter Jr.,-0.0822720917844482
hit,rusher::Jermaine Johnson II,-0.0013867448734861546
hit,rusher::Jerome Baker,0.04633582465689628
hit,rusher::Jerry Hughes,-0.16704084120691146
hit,rusher::Jerry Tillery,-0.1373633223899947
hit,rusher::Jessie Lemonier,-0.010795252170545432
hit,rusher::Jihad Ward,0.050538535760429715
hit,rusher::Joe Bachie,-0.02038142696529669
hit,rusher::Joe Gaziano,-5.7816359646043195e-5
hit,rusher::Joe Jackson,0.0698762569877107
hit,rusher::Joe Schobert,0.022521657534728675
hit,rusher::Joe Thomas,0.05964366521412079
hit,rusher::Joe Tryon-Shoyinka,0.10636091651475726
hit,rusher::Joe Walker,-0.014475401494020079
hit,rusher::Joey Bosa,0.2713224707751125
hit,rusher::John Cominsky,-0.012939751185696279
hit,rusher::John Franklin-Myers,0.11663438406568585
hit,rusher::John Jenkins,-0.07073458747979222
hit,rusher::John Penisini,0.13994001770971812
hit,rusher::John Simon,0.05209967314545737
hit,rusher::Johnathan Hankins,-0.008069248483062931
hit,rusher::Jonas Griffith,-0.04246383828199119
hit,rusher::Jonathan Allen,-0.14674864819481787
hit,rusher::Jonathan Bostic,-0.04222842638676408
hit,rusher::Jonathan Bullard,-0.06712189861066703
hit,rusher::Jonathan Garvin,-0.03355205920603876
hit,rusher::Jonathan Greenard,0.07944886895747551
hit,rusher::Jonathan Harris,0.029318142631536252
hit,rusher::Jonathan Ledbetter,-0.007239831936444289
hit,rusher::Jonathan Marshall,-0.08111114794349819
hit,rusher::Jonathon Cooper,0.07710281553299912
hit,rusher::Jordan Elliott,-0.1813559468605812
hit,rusher::Jordan Evans,-0.005170557765206726
hit,rusher::Jordan Hicks,-0.11988084130265995
hit,rusher::Jordan Jenkins,0.19123749993672862
hit,rusher::Jordan Phillips,0.030255486647498674
hit,rusher::Jordan Smith,-0.012924025985001131
hit,rusher::Jordan Willis,0.0548413727798739
hit,rusher::Jordyn Brooks,0.05938565036272051
hit,rusher::Joseph Jones,-0.014527602132820897
hit,rusher::Josey Jewell,-0.008021659700426143
hit,rusher::Josh Allen,0.06607817706275174
hit,rusher::Josh Bynes,-0.012870948042412175
hit,rusher::Josh Mauro,-0.044462035356187084
hit,rusher::Josh Sweat,0.1836874578750903
hit,rusher::Josh Tupou,-0.08666700668507055
hit,rusher::Josh Uche,0.08141649195539594
hit,rusher::Josh Woods,-0.026474099429925037
hit,rusher::Joshua Kaindoh,-0.038237388826689644
hit,rusher::Josiah Bronson,0.1727737803987881
hit,rusher::Julian Okwara,0.007368612301019208
hit,rusher::Julian Stanford,-0.020561503887397872
hit,rusher::Justin Ellis,-0.04086942327431657
hit,rusher::Justin Hamilton,-0.201097535265583
hit,rusher::Justin Hollins,0.05056357101791621
hit,rusher::Justin Houston,0.07436443532167777
hit,rusher::Justin Jones,-0.19728130659257892
hit,rusher::Justin Lawler,-0.005317712894249378
hit,rusher::Justin Madubuike,-0.18667612136111225
hit,rusher::Justin Strnad,-0.05603243949209119
hit,rusher::Justin Zimmer,-0.04810685696678378
hit,rusher::K.J. Wright,-0.048094416677819725
hit,rusher::K'Lavon Chaisson,-0.014954762245837847
hit,rusher::Kaden Elliss,0.03907409571982297
hit,rusher::Kahlil Mckenzie,-0.003905303212996472
hit,rusher::Kamal Martin,-0.0013543659154219747
hit,rusher::Kamu Grugier-Hill,-0.08965829280096875
hit,rusher::Keandre Jones,-0.0015509605359585277
hit,rusher::Keanu Neal,0.025639176646837857
hit,rusher::Kemoko Turay,0.17587870072973652
hit,rusher::Kendal Vickers,-0.020622006898256585
hit,rusher::Kenneth Murray Jr.,-0.06339171872676862
hit,rusher::Kenny Clark,0.06616435584150687
hit,rusher::Kenny Willekes,0.22850044244395193
hit,rusher::Kenny Young,-0.08901382174619488
hit,rusher::Kentavius Street,-0.25922141159308393
hit,rusher::Kerry Hyder Jr.,-0.010933883277900997
hit,rusher::Kevin Givens,-0.11617157988716185
hit,rusher::Kevin Minter,-0.007221074084352791
hit,rusher::Kevin Pierre-Louis,-0.011023845942609063
hit,rusher::Kevin Strong,-0.06414563623303787
hit,rusher::Khaleke Hudson,-0.003748895998699486
hit,rusher::Khalen Saunders,-0.07408429429388438
hit,rusher::Khalid Kareem,-0.04683611284079329
hit,rusher::Khalil Davis,-0.007184543351851716
hit,rusher::Khalil Mack,0.10611632179320832
hit,rusher::Khyiris Tonga,-0.04153554976984292
hit,rusher::Kingsley Keke,-0.14375984185672355
hit,rusher::Kristian Welch,-0.005600381149377122
hit,rusher::Krys Barnes,-0.06967897660840507
hit,rusher::Kwity Paye,0.04397959166326105
hit,rusher::Kwon Alexander,-0.01856941402266887
hit,rusher::Kyle Peko,-0.14118375765572014
hit,rusher::Kyle Phillips,0.0027188614374136994
hit,rusher::Kyle Van Noy,0.23194469894030803
hit,rusher::Kyler Fackrell,-0.17478983090014205
hit,rusher::Kylie Fitts,-0.0123877800711413
hit,rusher::Kyzir White,0.1393615333259969
hit,rusher::L.J. Collier,-0.15387492082848422
hit,rusher::La'Darius Hamilton,-0.001778949196416129
hit,rusher::Ladarius Hamilton,-0.02159424358529374
hit,rusher::Larrell Murchison,-0.08145057819782224
hit,rusher::Larry Ogunjobi,0.1347261842348883
hit,rusher::Lavonte David,-0.00732434071308543
hit,rusher::Lawrence Guy,0.1537420285731125
hit,rusher::Ledarius Mack,-0.010996252334927195
hit,rusher::Leighton Vander Esch,0.21984733600939843
hit,rusher::Leki Fotu,-0.10459958316433414
hit,rusher::Leonard Floyd,-0.17986988273806592
hit,rusher::Leonard Williams,0.13869333623991245
hit,rusher::Lerentee Mccray,-0.010289214480446942
hit,rusher::Levi Onwuzurike,-0.14844801232758728
hit,rusher::Linval Joseph,-0.17013521737308274
hit,rusher::Logan Wilson,-0.016193251325716813
hit,rusher::Lorenzo Carter,0.04370887928442329
hit,rusher::Luke Gifford,-0.005556183691641603
hit,rusher::Mack Wilson Sr.,-0.02775664443873764
hit,rusher::Malcolm Koonce,0.0502942899256936
hit,rusher::Malcolm Roach,-0.158962904860453
hit,rusher::Malcolm Smith,-0.001978688580795475
hit,rusher::Malcom Brown,-0.011249085148430534
hit,rusher::Maliek Collins,-0.2410636013145483
hit,rusher::Malik Harrison,-0.03168218798865667
hit,rusher::Malik Jackson,-0.19995706501865093
hit,rusher::Malik Mcdowell,-0.10698989611195174
hit,rusher::Malik Reed,-0.1370721795450269
hit,rusher::Marcell Harris,0.037170641364080555
hit,rusher::Marcus Allen,-0.00550458513215459
hit,rusher::Marcus Davenport,0.24843498290821728
hit,rusher::Margus Hunt,-0.09235861818537183
hit,rusher::Mario Addison,0.10482775803815331
hit,rusher::Mario Edwards Jr.,0.08718723668894127
hit,rusher::Markus Bailey,0.02038550860856242
hit,rusher::Markus Golden,-0.050141094504543855
hit,rusher::Marlon Davidson,0.06837456371129416
hit,rusher::Marlon Tuipulotu,-0.03162093995432543
hit,rusher::Marquel Lee,0.0674514643546114
hit,rusher::Marquis Haynes Sr.,0.04338934030713639
hit,rusher::Marquise Copeland,-0.07806955558341955
hit,rusher::Marquiss Spencer,-0.008161312845221029
hit,rusher::Marvin Wilson,-0.015112680199946469
hit,rusher::Matt Ioannidis,0.028498689992936553
hit,rusher::Matt Milano,-0.15366430434160827
hit,rusher::Matthew Judon,0.3061479424782119
hit,rusher::Maurice Hurst,-0.0482824280136788
hit,rusher::Maxx Crosby,0.18463960340916213
hit,rusher::Mctelvin Agim,0.13511730354221457
hit,rusher::Melvin Ingram,-0.0491212350887745
hit,rusher::Micah Kiser,-0.02288796654092664
hit,rusher::Micah Parsons,0.09417367071192048
hit,rusher::Michael Brockers,-0.03324346397293224
hit,rusher::Michael Dogbe,-0.03298985149446451
hit,rusher::Michael Dwumfour,-0.07005655182586269
hit,rusher::Michael Hoecht,0.06778591760444903
hit,rusher::Michael Pierce,-0.12305666886259155
hit,rusher::Mike Daniels,-0.0658932388116203
hit,rusher::Mike Danna,-0.043541308039042353
hit,rusher::Mike Pennel,0.1711143873040165
hit,rusher::Mike Purcell,-0.200389197316556
hit,rusher::Milton Williams,0.1192651942766194
hit,rusher::Montez Sweat,0.2841179254382799
hit,rusher::Montravius Adams,-0.013841521357126787
hit,rusher::Monty Rice,-0.038730629241198695
hit,rusher::Morgan Fox,-0.11943364273201337
hit,rusher::Mykal Walker,-0.043120973579934704
hit,rusher::Myles Adams,-0.028607074686670744
hit,rusher::Myles Garrett,-0.23200065612406656
hit,rusher::Myles Jack,0.1090513942950771
hit,rusher::Naquan Jones,-0.047199451429222494
hit,rusher::Nate Orchard,-0.0010281738938166497
hit,rusher::Nathan Landman,-0.0022842068715469804
hit,rusher::Nathan Shepherd,-0.12296216020178144
hit,rusher::Ndamukong Suh,-0.1706309659089261
hit,rusher::Neville Gallimore,0.08661724098307887
hit,rusher::Neville Hewitt,-0.07412386243338144
hit,rusher::Nick Bolton,0.20792606291778903
hit,rusher::Nick Bosa,0.11496249213639112
hit,rusher::Nick Dzubnar,-0.009397250067189111
hit,rusher::Nick Kwiatkoski,-0.0021273646011899156
hit,rusher::Nick Niemann,-0.007903573338117652
hit,rusher::Nick Thurman,-0.01968298315074449
hit,rusher::Nick Vigil,-0.021546538384162206
hit,rusher::Nick Williams,0.02534385447076928
hit,rusher::Noah Dawkins,-7.6530740630359e-4
hit,rusher::Noah Spence,-0.02700098368839573
hit,rusher::Odafe Oweh,-4.0898573938537666e-4
hit,rusher::Ogbonnia Okoronkwo,-0.09374216864645912
hit,rusher::Ola Adeniyi,0.15446437202533603
hit,rusher::Oren Burks,-0.02517962269248677
hit,rusher::Osa Odighizuwa,0.00317701313727076
hit,rusher::Oshane Ximines,-0.06903895853293765
hit,rusher::Otito Ogbonnia,0.06541219875429483
hit,rusher::P.J. Williams,0.06387837314358401
hit,rusher::Patrick Johnson,0.0671757884846576
hit,rusher::Patrick Jones II,-0.0500816160423838
hit,rusher::Patrick O'Connor,0.13504210369129538
hit,rusher::Patrick Queen,-0.07672948032129376
hit,rusher::Payton Turner,-0.012444140214774744
hit,rusher::Pernell Mcphee,-0.10941207692576527
hit,rusher::Pete Werner,-0.05474443805093316
hit,rusher::Phil Hoskins,-0.029791569701684142
hit,rusher::Pita Taumoepenu,-9.921514622323933e-4
hit,rusher::Poona Ford,-0.2645110087682151
hit,rusher::Porter Gustin,0.008014642824442813
hit,rusher::Preston Smith,0.29632068695840064
hit,rusher::Quincy Roche,-0.1470118341886888
hit,rusher::Quincy Williams,-0.11441416656081188
hit,rusher::Quinnen Williams,0.18965149391953878
hit,rusher::Quinton Bohanna,-0.1529572696651929
hit,rusher::Quinton Jefferson,0.30211342670483576
hit,rusher::Raekwon Davis,-0.09001767761887924
hit,rusher::Raequan Williams,-0.02858882240757521
hit,rusher::Rakeem Nunez-Roches,-0.01096667399591509
hit,rusher::Randy Gregory,0.14218224342825675
hit,rusher::Rashaan Evans,-0.07089385971057839
hit,rusher::Rashad Weaver,-0.0032416777514269945
hit,rusher::Rashan Gary,0.43901133140374937
hit,rusher::Rashard Lawrence,0.07954969983382598
hit,rusher::Rasheem Green,0.221774619783706
hit,rusher::Rashod Berry,-0.023642288337243245
hit,rusher::Raymond Johnson III,-0.08816490349000232
hit,rusher::Reggie Ragland,-0.00851928892676819
hit,rusher::Reginald Mckenzie,-0.029239760540545508
hit,rusher::Renell Wren,-0.03192672637368352
hit,rusher::Robert Nkemdiche,0.09064642726087874
hit,rusher::Robert Quinn,0.09745508420408916
hit,rusher::Robert Spillane,0.016124073531786923
hit,rusher::Romeo Okwara,0.05314044702425554
hit,rusher::Ron'Dell Carter,-0.00782754626151224
hit,rusher::Ronald Blair,0.2098706236398771
hit,rusher::Roquan Smith,-0.10365462861929234
hit,rusher::Ross Blacklock,-0.032484590841465565
hit,rusher::Roy Lopez,-0.021007441264658346
hit,rusher::Roy Robertson-Harris,0.19808927023204825
hit,rusher::Ryan Kerrigan,-0.14471047673453116
hit,rusher::Sam Eguavoen,-0.010596612103330875
hit,rusher::Sam Hubbard,0.1965255723642074
hit,rusher::Sam Kamara,-0.031827244114835646
hit,rusher::Samson Ebukam,0.046290177662599595
hit,rusher::Samuel Eguavoen,-8.319941052816382e-4
hit,rusher::Shaka Toney,0.16399896359945765
